,cand_id,attempt_end_dt,attempt_start_dt,attempt_time,attempt_ct,window_exit_ct,out_of_window_time,max_score,net_disconnect_time,invite_method,team,copy_paste_ct,prod_rating,city,state,zip,cand_provided_major,major-clean,major-area,tek_bool,tek_detail,data_issue_bool,q01-score,q02-score,q03-score,q04-score,q05-score,q06-score,q07-score,q08-score,q09-score,q10-score,q11-score,q12-score,q13-score,q14-score,q01-time,q02-time,q03-time,q04-time,q05-time,q06-time,q07-time,q08-time,q09-time,q10-time,q11-time,q12-time,q13-time,q14-time,q02-loc,q03-loc,q04-loc,q05-loc,q06-loc,q07-loc,q08-loc,q09-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q02-compile&test_ct,q03-compile&test_ct,q04-compile&test_ct,q05-compile&test_ct,q06-compile&test_ct,q07-compile&test_ct,q08-compile&test_ct,q09-compile&test_ct,q10-compile&test_ct,q11-compile&test_ct,q12-compile&test_ct,q13-compile&test_ct,q14-compile&test_ct,score,score_pct,total_q_time,score_pass_bool,copy_paste_bool,attempt_time_of_day
41,142,2024-11-07 19:31:00,2024-07-25 22:13:00,119.69944444444444,1,107,44.721666666666664,130,111.23055555555555,Invited Via Email,Developers|CDT_Admin,0,4.0,Newark,NJ,7101.0,,,,0,0,,,10,10,0,0,10,10,0,10,10,0,0,0,0,,5.450833333333334,0.9197222222222222,0.7522222222222222,0.11055555555555556,0.15944444444444444,0.04111111111111111,0.7805555555555556,0.09027777777777778,0.058888888888888886,0.051944444444444446,0.002777777777777778,0.0025,0.009166666666666667,9,10,12,8,9,9,10,12,11,10,10,10,10,69,25,6,4,2,2,28,3,2,1,1,1,2,60.0,0.46,8.43,0,0,22:13:00
42,143,2024-11-27 21:09:00,2024-08-12 15:26:00,119.9975,1,192,21.836666666666666,130,106.18944444444445,Invited Via Email,Developers|CDT_Admin,0,,Perth Amboy,NJ,8861.0,,,,0,0,,,10,10,10,10,10,10,0,10,10,0,0,0,0,,1.0972222222222223,0.37722222222222224,5.099722222222222,0.2997222222222222,0.9055555555555556,0.6186111111111111,1.9822222222222223,1.5172222222222222,0.4786111111111111,1.3422222222222222,0.004722222222222222,0.0044444444444444444,0.041944444444444444,13,9,10,12,9,9,34,18,10,22,0,0,0,26,10,56,9,22,14,43,54,10,33,0,0,0,80.0,0.62,13.769444444444444,0,0,15:26:00
43,144,2024-12-17 22:47:00,2024-08-30 08:39:00,119.99777777777778,1,128,63.68805555555556,130,62.905833333333334,Invited Via Email,Developers|CDT_Admin,0,4.0,Bronx,NY,10451.0,,,,0,0,,,10,10,10,10,10,0,0,10,10,0,0,0,0,,19.350277777777777,7.548055555555556,6.206944444444445,18.664722222222224,3.3733333333333335,0.35333333333333333,0.9525,0.41305555555555556,0.16,0.002777777777777778,0.0002777777777777778,0.002777777777777778,0.056666666666666664,17,11,13,15,10,0,13,11,9,0,0,0,0,84,7,20,36,52,0,24,7,3,0,0,0,0,70.0,0.54,57.084722222222226,0,0,08:39:00
44,145,2025-01-07 00:25:00,2024-09-17 01:52:00,108.17916666666666,1,150,25.250555555555554,130,50.532222222222224,Invited Via Email,Developers|CDT_Admin,0,2.0,South River,NJ,8882.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.37583333333333335,0.36083333333333334,0.5994444444444444,9.7475,29.36277777777778,0.2972222222222222,0.1763888888888889,0.10472222222222222,0.07611111111111112,2.691666666666667,0.08277777777777778,12.860277777777778,0.5547222222222222,11,11,10,18,11,11,16,13,11,18,16,31,25,4,8,7,9,14,10,5,4,3,42,2,19,5,130.0,1.0,57.290277777777774,1,0,01:52:00
45,146,2025-01-27 02:03:00,2024-10-04 19:05:00,119.79194444444444,1,144,39.19694444444445,130,61.09638888888889,Invited Via Email,Developers|CDT_Admin,0,2.0,Budd Lake,NJ,7828.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,0,,0.17194444444444446,0.3338888888888889,16.551388888888887,1.7669444444444444,0.33944444444444444,0.33194444444444443,0.7619444444444444,0.2588888888888889,1.05,6.582222222222223,24.70111111111111,0.8230555555555555,4.9880555555555555,15,14,22,23,14,17,24,18,16,33,17,40,42,7,11,46,30,9,11,15,12,6,15,17,26,75,120.0,0.92,58.660833333333336,1,0,19:05:00
46,147,2025-02-16 03:41:00,2024-10-22 12:18:00,95.48861111111111,1,84,55.903888888888886,130,70.59972222222223,Invited Via Email,Developers|CDT_Admin,0,5.0,Brooklyn,NY,11201.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.37722222222222224,0.2861111111111111,0.8866666666666667,7.397222222222222,0.5875,0.24444444444444444,2.040277777777778,9.981944444444444,1.1088888888888888,0.39666666666666667,0.16166666666666665,0.9019444444444444,0.48527777777777775,9,9,8,11,9,9,13,10,10,11,13,20,23,4,3,6,26,11,3,29,7,6,13,5,22,5,130.0,1.0,24.855833333333333,1,0,12:18:00
47,148,2025-03-08 05:19:00,2024-11-09 05:31:00,119.99777777777778,1,23,2.38,130,114.35055555555556,Invited Via Email,Developers|CDT_Admin,0,,Brooklyn,NY,11201.0,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.2105555555555556,0.03361111111111111,2.1491666666666664,0.4925,1.0138888888888888,0.2788888888888889,0.09333333333333334,0.23694444444444446,0.09055555555555556,0.0033333333333333335,0.0,0.0019444444444444444,0.023333333333333334,11,0,9,13,11,8,0,12,7,0,0,0,0,6,0,2,17,4,3,0,4,1,0,0,0,0,0.0,0.0,5.628055555555555,0,0,05:31:00
48,149,2025-03-28 06:57:00,2024-11-26 22:44:00,119.89916666666667,1,71,13.699722222222222,130,106.22472222222223,Invited Via Email,Developers|CDT_Admin,0,,Newark,NJ,7101.0,,,,0,0,,,0,10,0,0,0,0,0,0,0,0,0,0,0,,6.863611111111111,0.3005555555555556,3.6952777777777777,0.13111111111111112,1.1488888888888888,0.2861111111111111,0.11,0.6141666666666666,0.0,0.0,0.0,0.0,0.41805555555555557,15,11,14,0,11,0,0,0,0,0,0,0,0,4,6,19,0,10,0,0,0,0,0,0,0,0,10.0,0.08,13.567777777777778,0,0,22:44:00
49,150,2025-04-17 08:35:00,2024-12-14 15:57:00,96.85444444444444,1,119,21.2275,130,84.48472222222222,Invited Via Email,Developers|CDT_Admin,0,,Franklin Square,NY,11010.0,,,,0,0,,,10,10,10,10,10,10,0,10,0,0,0,0,0,,1.9780555555555555,0.7180555555555556,0.7338888888888889,0.14555555555555555,1.9430555555555555,0.10444444444444445,3.6930555555555555,0.3061111111111111,0.24083333333333334,0.041666666666666664,1.3155555555555556,0.02722222222222222,0.25277777777777777,11,12,11,12,11,10,13,11,0,0,0,0,20,16,3,9,2,19,5,8,4,0,0,0,0,4,70.0,0.54,11.500277777777777,0,0,15:57:00
50,151,2025-05-07 10:13:00,2025-01-01 09:10:00,87.81111111111112,1,166,5.2411111111111115,130,71.44666666666667,Invited Via Email,Developers|CDT_Admin,0,5.0,Guttenberg,NJ,7093.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.3111111111111111,0.17972222222222223,0.4488888888888889,1.8930555555555555,0.9188888888888889,0.45861111111111114,2.428888888888889,0.3030555555555556,0.2758333333333333,0.5933333333333334,0.49722222222222223,1.8372222222222223,4.499444444444444,21,14,16,26,17,19,20,23,19,17,20,25,42,12,7,20,76,13,13,26,13,6,23,12,61,95,130.0,1.0,14.645277777777778,1,0,09:10:00
51,152,2025-05-27 11:51:00,2025-01-19 02:23:00,3.5388888888888888,1,8,0.21583333333333332,130,0.0,Invited Via Email,Developers|CDT_Admin,0,5.0,Spring Valley,CA,91976.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.14833333333333334,0.20083333333333334,0.08805555555555555,0.10416666666666667,0.33944444444444444,0.24694444444444444,0.3325,0.22194444444444444,0.14194444444444446,1.0122222222222221,0.10361111111111111,0.37027777777777776,0.22111111111111112,10,10,11,13,8,10,13,12,11,12,12,18,27,7,9,6,5,10,12,10,11,7,25,5,10,7,130.0,1.0,3.531388888888889,1,0,02:23:00
52,153,2025-06-16 13:29:00,2025-02-05 19:36:00,27.504722222222224,1,52,17.70722222222222,130,12.822222222222223,Invited Via Email,Developers|CDT_Admin,0,4.0,New York,NY,10001.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.15833333333333333,0.07305555555555555,0.2791666666666667,0.16166666666666665,0.40944444444444444,0.33111111111111113,1.4391666666666667,0.5683333333333334,0.075,0.12638888888888888,0.6205555555555555,3.7847222222222223,6.427222222222222,10,10,8,12,8,10,13,11,9,10,10,29,27,3,2,3,4,10,5,13,10,2,2,3,47,16,130.0,1.0,14.454166666666667,1,0,19:36:00
53,154,2025-07-06 15:07:00,2025-02-23 12:49:00,50.81388888888889,1,126,23.805833333333332,130,36.702777777777776,Invited Via Email,Developers|CDT_Admin,0,4.0,Bellerose,NY,11426.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.31666666666666665,0.44027777777777777,0.38666666666666666,0.13111111111111112,1.3583333333333334,0.6013888888888889,0.5719444444444445,0.3622222222222222,0.09722222222222222,0.07027777777777777,0.25305555555555553,1.5538888888888889,7.910555555555556,11,10,11,12,10,11,13,14,10,11,13,25,39,9,5,10,2,22,11,5,9,4,4,6,45,24,130.0,1.0,14.053611111111111,1,0,12:49:00
54,155,2025-07-26 16:45:00,2025-03-13 06:02:00,119.99944444444445,1,115,10.636944444444444,130,106.03777777777778,Invited Via Email,Developers|CDT_Admin,0,,Newark,NJ,7101.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,0,0,,0.08722222222222223,0.1288888888888889,0.22555555555555556,0.255,0.49194444444444446,0.3458333333333333,0.21972222222222224,0.1297222222222222,0.11138888888888888,4.82,0.2025,2.2216666666666667,4.713611111111111,9,13,17,19,12,10,13,11,9,10,14,26,14,2,2,4,8,14,4,3,3,2,13,4,22,5,110.0,0.85,13.953055555555556,0,0,06:02:00
55,156,2022-08-28 02:11:00,2022-08-17 05:33:00,2.8891666666666667,1,53,1.4458333333333333,130,0.0,Public Link,,0,,New York,NY,10001.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.1988888888888889,0.08083333333333333,0.37527777777777777,0.10888888888888888,0.3277777777777778,1.2102777777777778,0.1413888888888889,0.06416666666666666,0.043333333333333335,0.051666666666666666,0.08916666666666667,0.09055555555555556,0.1025,10,10,11,13,10,11,13,11,10,11,11,19,20,4,2,12,2,7,6,4,2,2,4,3,4,2,130.0,1.0,2.8847222222222224,1,0,05:33:00
56,157,2022-06-08 19:39:00,2022-06-07 08:41:00,3.249722222222222,7,0,0.0,131,1.1466666666666667,Public Link,,19,5.0,Brownsville,TX,78520.0,Java Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.005277777777777778,0.0575,0.0825,0.1436111111111111,0.14,0.13805555555555554,0.17888888888888888,0.0125,0.15055555555555555,0.015,0.019166666666666665,0.056666666666666664,0.0175,1.0283333333333333,9,9,11,12,8,8,12,10,9,10,11,19,23,2,4,2,3,5,3,2,2,2,2,3,2,4,131.0,1.0,2.0455555555555556,1,1,08:41:00
57,158,2025-08-15 18:23:00,2025-03-30 23:15:00,47.94972222222222,1,299,22.575,130,5.498888888888889,Invited Via Email,Developers|CDT_Admin,0,,Newton,MA,2458.0,,,,0,0,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.9047222222222222,0.15805555555555556,0.63,0.2911111111111111,3.9283333333333332,1.076111111111111,9.375,0.5027777777777778,0.26666666666666666,3.3627777777777776,2.9586111111111113,17.969444444444445,0.9969444444444444,4,4,5,7,4,8,8,7,5,11,7,13,26,11,12,26,12,51,26,58,15,12,89,50,138,10,130.0,1.0,42.42055555555555,1,0,23:15:00
58,159,2025-09-04 20:01:00,2025-04-17 16:28:00,53.33361111111111,1,535,23.787222222222223,130,22.5925,Invited Via Email,Developers|CDT_Admin,0,3.0,Buffalo,NY,14201.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,3.2630555555555554,4.876111111111111,0.23805555555555555,0.6758333333333333,5.5152777777777775,0.4791666666666667,1.9802777777777778,0.41583333333333333,0.13333333333333333,1.2861111111111112,0.6388888888888888,8.772777777777778,2.439722222222222,11,12,8,13,8,9,14,12,10,11,15,17,31,32,42,5,12,62,5,20,13,4,11,12,148,29,130.0,1.0,30.714444444444446,1,0,16:28:00
59,160,2025-09-24 21:39:00,2025-05-05 09:41:00,119.99777777777778,1,695,53.730555555555554,130,52.53777777777778,Invited Via Email,Developers|CDT_Admin,0,,Attleboro,MA,2703.0,,,,0,0,,,10,10,10,10,10,10,0,10,10,10,10,10,10,,2.3725,0.8463888888888889,2.2577777777777777,0.9338888888888889,11.338888888888889,5.851388888888889,12.29888888888889,0.5469444444444445,1.4377777777777778,15.07611111111111,1.2013888888888888,2.5902777777777777,10.373888888888889,10,12,12,12,10,10,11,11,17,11,15,13,24,54,31,58,13,123,37,86,10,51,17,21,44,170,120.0,0.92,67.12611111111111,1,0,09:41:00
60,161,2025-10-14 23:17:00,2025-05-23 02:54:00,119.09083333333334,1,592,100.10305555555556,130,75.915,Invited Via Email,Developers|CDT_Admin,0,1.0,Medford,MA,2153.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,1.3155555555555556,0.36277777777777775,1.6797222222222221,0.7716666666666666,10.425,0.6233333333333333,11.680555555555555,1.2077777777777778,0.15444444444444444,1.0708333333333333,1.4133333333333333,9.012222222222222,3.3825,5,5,4,7,7,6,6,6,5,6,5,7,19,31,4,28,15,64,6,40,18,3,2,4,80,56,130.0,1.0,43.09972222222222,1,0,02:54:00
61,162,2025-11-04 00:55:00,2025-06-09 20:07:00,74.42472222222223,1,200,42.03638888888889,130,49.175555555555555,Invited Via Email,Developers|CDT_Admin,0,5.0,Agawam,MA,1001.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,1.068888888888889,0.3597222222222222,0.2725,0.3013888888888889,0.6488888888888888,4.518888888888889,4.481944444444444,0.415,0.18722222222222223,2.55,0.49833333333333335,1.0769444444444445,8.823055555555555,10,6,5,7,5,6,8,7,6,11,9,10,19,18,7,5,5,13,6,20,10,7,27,9,21,23,130.0,1.0,25.20277777777778,1,0,20:07:00
62,163,2025-11-24 02:33:00,2025-06-27 13:20:00,119.88305555555556,1,316,78.1536111111111,130,65.8475,Invited Via Email,Developers|CDT_Admin,0,1.0,Jamaica Plain,MA,2130.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,0,10,,12.634166666666667,0.1297222222222222,2.1886111111111113,0.3452777777777778,11.895555555555555,1.5108333333333333,1.005,15.020555555555555,1.0002777777777778,4.126111111111111,0.5366666666666666,2.9419444444444443,0.6883333333333334,9,11,9,12,8,8,13,11,10,32,12,4,27,26,3,48,8,10,27,4,20,13,58,10,2,6,120.0,0.92,54.02305555555556,1,0,13:20:00
63,164,2025-12-14 04:11:00,2025-07-15 06:33:00,70.83944444444444,1,184,49.9025,130,25.48472222222222,Invited Via Email,Developers|CDT_Admin,0,,Boston,MA,2101.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,6.563055555555556,0.2725,1.4241666666666666,0.14833333333333334,0.28305555555555556,3.222777777777778,19.003333333333334,6.4719444444444445,0.26361111111111113,2.5269444444444447,0.4638888888888889,4.408888888888889,0.2733333333333333,8,8,12,12,8,10,9,10,8,16,9,16,22,10,7,10,6,7,7,26,5,6,32,9,31,8,130.0,1.0,45.325833333333335,1,0,06:33:00
64,165,2026-01-03 05:49:00,2025-08-01 23:46:00,27.427222222222223,1,268,3.587222222222222,130,16.710555555555555,Invited Via Email,Developers|CDT_Admin,0,1.0,Quincy,MA,2169.0,,,,0,0,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.25194444444444447,0.13277777777777777,0.345,0.2875,1.048888888888889,0.2897222222222222,0.2761111111111111,0.16555555555555557,0.14666666666666667,0.9038888888888889,0.49027777777777776,3.4294444444444445,2.8227777777777776,8,8,10,14,8,9,11,9,8,9,10,14,21,16,8,16,12,34,14,15,12,9,30,15,87,71,130.0,1.0,10.590555555555556,1,0,23:46:00
65,166,2026-01-23 07:27:00,2025-08-19 16:59:00,119.99805555555555,1,129,18.825277777777778,130,95.71777777777778,Invited Via Email,Developers|CDT_Admin,0,,Woburn,MA,1801.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,0,10,,0.8191666666666667,1.1947222222222222,2.062222222222222,1.0808333333333333,0.8225,0.8766666666666667,1.5519444444444443,1.0616666666666668,0.3086111111111111,3.4066666666666667,3.3380555555555556,1.438611111111111,4.211666666666667,9,9,7,10,8,9,10,10,9,9,11,11,23,6,8,5,7,8,8,6,9,3,4,5,2,12,120.0,0.92,22.173333333333332,1,0,16:59:00
66,167,2026-02-12 09:05:00,2025-09-06 10:12:00,4.296666666666667,1,62,1.2269444444444444,130,0.805,Invited Via Email,Developers|CDT_Admin,0,3.0,Cambridge,MA,2138.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.09972222222222223,0.058333333333333334,0.4772222222222222,0.05583333333333333,0.33361111111111114,0.13527777777777777,0.4533333333333333,0.14916666666666667,0.13583333333333333,0.6769444444444445,0.12861111111111112,0.37555555555555553,0.39944444444444444,10,10,7,11,10,11,12,11,10,15,10,17,24,3,4,11,3,12,8,8,8,4,18,3,7,6,130.0,1.0,3.4788888888888887,1,0,10:12:00
67,168,2026-03-04 10:43:00,2025-09-24 03:25:00,113.34277777777778,1,335,60.253055555555555,130,75.94027777777778,Invited Via Email,Developers|CDT_Admin,0,,Cambridge,MA,2138.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.6247222222222222,0.2841666666666667,0.2786111111111111,1.4722222222222223,7.443611111111111,1.2244444444444444,3.7866666666666666,3.0747222222222224,0.1388888888888889,2.378888888888889,0.7519444444444444,15.185833333333333,0.6913888888888889,12,11,12,16,11,12,16,12,12,19,15,19,25,18,16,9,45,39,45,60,65,7,50,13,177,9,130.0,1.0,37.33611111111111,1,0,03:25:00
68,169,2026-03-24 12:21:00,2025-10-11 20:38:00,39.19722222222222,1,181,1.7038888888888888,130,33.12305555555555,Invited Via Email,Developers|CDT_Admin,0,,Woonsocket,RI,2895.0,,,,0,0,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.22166666666666668,0.12111111111111111,0.4,0.08416666666666667,0.9741666666666666,0.5238888888888888,0.5363888888888889,0.19361111111111112,0.0525,0.41444444444444445,0.2841666666666667,1.968888888888889,0.13972222222222222,9,10,13,13,10,10,12,11,10,12,12,21,24,6,3,18,3,30,13,11,8,2,21,6,61,5,130.0,1.0,5.914722222222222,1,0,20:38:00
69,170,2026-04-13 13:59:00,2025-10-29 13:51:00,119.56472222222222,1,574,21.923055555555557,130,93.85944444444445,Invited Via Email,Developers|CDT_Admin,0,1.0,Milford,MA,1757.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,3.982222222222222,0.8955555555555555,0.5627777777777778,1.3922222222222222,0.2025,0.48694444444444446,3.8794444444444443,2.7683333333333335,0.9675,0.48,1.4816666666666667,4.68,3.661111111111111,5,5,6,7,4,5,7,7,5,5,6,10,19,46,14,13,33,8,9,75,47,19,9,25,87,99,130.0,1.0,25.440277777777776,1,0,13:51:00
70,171,2026-05-03 15:37:00,2025-11-16 07:04:00,119.93222222222222,1,166,109.16666666666667,130,91.62555555555555,Invited Via Email,Developers|CDT_Admin,0,,Georgetown,TX,78626.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,2.8969444444444443,0.6380555555555556,1.375,16.829166666666666,0.64,0.325,1.0888888888888888,0.1475,0.1663888888888889,0.7402777777777778,0.21194444444444444,0.9947222222222222,2.1775,12,11,10,14,10,10,14,12,11,12,15,23,41,13,10,14,9,14,9,14,7,7,21,6,13,32,130.0,1.0,28.23138888888889,1,0,07:04:00
71,172,2026-05-23 17:15:00,2025-12-04 00:17:00,71.38333333333334,2,76,54.14194444444445,130,51.56305555555556,Invited Via Email,Developers|CDT_Admin,0,,Woburn,MA,1801.0,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.7480555555555555,0.9027777777777778,0.7605555555555555,0.0077777777777777776,0.0,0.0,0.0,0.0,0.0,15.748888888888889,0.0075,0.395,0.2427777777777778,9,10,9,0,0,0,0,0,0,17,0,17,28,29,28,7,0,0,0,0,0,0,3,0,4,2,0.0,0.0,19.813333333333333,0,0,00:17:00
72,173,2026-06-12 18:53:00,2025-12-21 17:30:00,98.02638888888889,1,569,64.31416666666667,130,68.82111111111111,Invited Via Email,Developers|CDT_Admin,0,,Northborough,MA,1532.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,0,10,,3.1013888888888888,1.3827777777777779,2.580277777777778,1.9733333333333334,4.003055555555555,1.6375,3.4988888888888887,3.1958333333333333,1.9219444444444445,0.9977777777777778,3.136111111111111,0.14166666666666666,1.4141666666666666,16,14,12,17,12,13,29,20,11,15,27,0,35,69,19,30,50,83,40,71,79,30,17,26,0,13,120.0,0.92,28.98472222222222,1,0,17:30:00
73,174,2026-07-02 20:31:00,2026-01-08 10:43:00,112.79,1,192,40.09444444444444,130,85.17166666666667,Invited Via Email,Developers|CDT_Admin,0,2.0,Marlborough,MA,1752.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,10,0,,3.277222222222222,8.079166666666667,0.5108333333333334,2.169722222222222,2.935,2.1663888888888887,3.4394444444444443,0.7838888888888889,0.5994444444444444,0.9427777777777778,0.5491666666666667,0.5619444444444445,1.5786111111111112,10,19,10,14,15,12,25,11,11,11,15,16,27,109,41,16,59,86,55,95,28,23,30,11,14,53,120.0,0.92,27.593611111111112,1,0,10:43:00
74,175,2026-07-22 22:09:00,2026-01-26 03:56:00,45.62166666666667,1,297,18.932222222222222,130,0.11888888888888889,Invited Via Email,Developers|CDT_Admin,0,,Framingham,MA,1701.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,1.5966666666666667,0.5683333333333334,0.81,0.18805555555555556,13.383888888888889,0.25583333333333336,2.504166666666667,0.4702777777777778,0.3327777777777778,3.823888888888889,2.0330555555555554,18.341666666666665,0.25583333333333336,9,10,13,10,17,8,15,14,10,27,10,23,24,38,18,19,9,44,14,56,14,5,115,42,73,7,130.0,1.0,44.56444444444445,1,0,03:56:00
75,176,2026-08-11 23:47:00,2026-02-12 21:09:00,48.87166666666667,1,116,1.9052777777777778,130,38.41694444444445,Invited Via Email,Developers|CDT_Admin,0,,Salem,MA,1970.0,,,,0,0,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.47805555555555557,0.16111111111111112,0.36277777777777775,0.11583333333333333,0.7625,1.218888888888889,4.136666666666667,0.5705555555555556,0.0811111111111111,0.1238888888888889,0.45361111111111113,1.7333333333333334,0.23472222222222222,10,11,10,13,9,10,13,12,11,12,15,18,25,14,7,9,6,35,48,105,25,4,6,22,56,10,130.0,1.0,10.433055555555555,1,0,21:09:00
76,177,2026-09-01 01:25:00,2026-03-02 14:22:00,46.72805555555556,1,222,38.81361111111111,130,35.67611111111111,Invited Via Email,Developers|CDT_Admin,0,2.0,Boston,MA,2101.0,[TEK Boston] 2020-Java Developer 01,Software Development,IT-development focused,1,2020-Java Developer 01,1.0,,10,10,10,10,10,10,10,10,10,10,10,10,10,,0.2411111111111111,0.31527777777777777,0.49472222222222223,0.3461111111111111,2.226111111111111,0.21694444444444444,0.9136111111111112,1.2808333333333333,0.10055555555555555,0.10888888888888888,0.32416666666666666,3.253888888888889,1.1772222222222222,9,10,10,11,49,10,11,10,10,10,11,17,30,7,9,15,9,54,8,22,22,4,5,7,92,8,130.0,1.0,10.999444444444444,1,0,14:22:00
77,178,2026-09-21 03:03:00,2026-03-20 07:35:00,117.90777777777778,1,272,68.09027777777777,130,74.7161111111111,Invited Via Email,Developers|CDT_Admin,0,,Brooklyn,NY,11201.0,,,,0,0,,,10,10,10,10,10,10,10,10,10,10,10,0,10,,5.648611111111111,0.39166666666666666,0.30083333333333334,0.17722222222222223,0.6397222222222222,0.34055555555555556,6.735555555555556,4.958055555555555,0.17055555555555554,16.857222222222223,1.3355555555555556,4.850555555555555,0.7733333333333333,11,12,11,17,10,13,15,13,10,19,14,22,26,22,11,14,11,28,21,20,35,8,87,25,36,35,120.0,0.92,43.17944444444444,1,0,07:35:00
78,179,2026-10-11 04:41:00,2026-04-07 00:48:00,98.08666666666667,1,196,75.79583333333333,130,66.00527777777778,Invited Via Email,Developers|CDT_Admin,0,4.0,Shrewsbury,MA,1545.0,,,,0,0,,,10,10,10,10,0,10,10,10,10,10,10,10,10,,0.2336111111111111,0.5583333333333333,0.9380555555555555,2.573888888888889,7.2675,0.8947222222222222,4.618333333333333,0.5238888888888888,0.17527777777777778,1.0238888888888888,0.37583333333333335,2.195,10.697222222222223,8,9,6,11,6,8,9,8,7,8,10,14,20,5,18,32,32,55,24,133,11,3,25,9,70,52,120.0,0.92,32.07555555555555,1,0,00:48:00
