,cand_id,q1-score,q2-score,q3-score,q4-score,q5-score,q6-score,q7-score,q8-score,q9-score,q10-score,q11-score,q12-score,q13-score,q14-score,score,max_score,inv_id,inv_at,attempt_end,attempt_start,attempt_id,attempt_time,attempt_ct,window_exit_ct,out_of_window_seconds,network_disconnect_seconds,invite_method,team,copy_paste_ct,product_rating,tag_score_mysql,tag_score_sql,tag_scoresql_case_statement,tag_score_sql_joins,tag_score_sql_aggregate_functions,tag_score_sql_subquery,section_score_create_scripts_&_insert_statements,section_score:_data_query_language_(dql),q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q2-loc,q3-loc,q4-loc,q5-loc,q6-loc,q7-loc,q8-loc,q9-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q2-compile_and_test_ct,q3-compile_and_test_ct,q4-compile_and_test_ct,q5-compile_and_test_ct,q6-compile_and_test_ct,q7-compile_and_test_ct,q8-compile_and_test_ct,q9-compile_and_test_ct,q10-compile_and_test_ct,q11-compile_and_test_ct,q12-compile_and_test_ct,q13-compile_and_test_ct,q14-compile_and_test_ct,q2-lang,q3-lang,q4-lang,q5-lang,q6-lang,q7-lang,q8-lang,q9-lang,q10-lang,q11-lang,q12-lang,q13-lang,q14-lang,q2-plagiarism,q3-plagiarism,q4-plagiarism,q5-plagiarism,q6-plagiarism,q7-plagiarism,q8-plagiarism,q9-plagiarism,q10-plagiarism,q11-plagiarism,q12-plagiarism,q13-plagiarism,q14-plagiarism,q2-plagiarism_pct,q3-plagiarism_pct,q4-plagiarism_pct,q5-plagiarism_pct,q6-plagiarism_pct,q7-plagiarism_pct,q8-plagiarism_pct,q9-plagiarism_pct,q10-plagiarism_pct,q11-plagiarism_pct,q12-plagiarism_pct,q13-plagiarism_pct,q14-plagiarism_pct,q2-testcase_passed,q3-testcase_passed,q4-testcase_passed,q5-testcase_passed,q6-testcase_passed,q7-testcase_passed,q8-testcase_passed,q9-testcase_passed,q10-testcase_passed,q11-testcase_passed,q12-testcase_passed,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,candidate_city,candidate_major,city,state,zip,latitude,longitude,clean_major,clean_major_class,score_pct,pass
22,211,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,38364552,2039-01-06 00:27:00,2028-08-03 10:35:00,2027-11-12 16:57:00,45697302,107266,1,0,0,85089,Invited Via Email,Developers|CDT_Admin,25,4.0,60.0,10,120,60,40,0,130.0,3864.0,910.0,1880,746,1497,967,3850,938,320,680,243,3105,2168,10,10,10,13,10,9,13,10,10,11,12,20,20,12,5,4,3,6,3,11,4,3,3,3,6,5,4,3,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028064,0.030008,0.033572,0.039074,0.032777,0.030233,0.037178,0.015819,0.037041,0.041189,0.035608,0.040622,0.039041,0.041189,0.035608,[TEK Global] 2021 -Java Developer 01,Arden Hills,Arden Hills,MN,55112.0,45.0731,-93.198,,,0.99,1
23,208,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,38364546,2038-12-15 02:04:00,2028-06-04 05:41:00,2027-09-20 13:18:00,45697272,196826,1,4,1809,178643,Invited Via Email,Developers|CDT_Admin,42,,60.0,10,120,60,40,0,130.0,1331.0,410.0,788,576,2475,312,1166,1308,304,330,642,4472,1820,4,4,4,4,7,4,4,4,4,4,4,5,23,3,3,5,4,21,3,4,5,3,4,5,20,9,5,3,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.031752,0.033662,0.028968,0.031305,0.030573,0.01247,0.035438,0.031066,0.033445,0.043062,0.035133,0.042185,0.021592,0.043062,0.035133,[TEK Global] 2021 -Java Developer 01,Minneapolis,Minneapolis,MN,55401.0,44.9842,-93.2663,,,0.99,1
24,206,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,38364540,2038-11-23 03:41:00,2028-04-25 02:25:00,2027-08-16 02:52:00,45697256,17723,1,63,6866,616,Invited Via Email,Developers|CDT_Admin,21,,60.0,10,120,60,40,0,130.0,964.0,458.0,605,744,3186,517,1399,567,163,791,877,3086,1454,8,9,7,9,8,9,10,10,8,9,10,11,23,5,3,3,2,8,5,2,2,2,2,2,4,9,2,2,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030779,0.032599,0.03422,0.034681,0.163628,0.035106,0.037513,0.036008,0.037034,0.034952,0.042994,0.042481,0.021249,0.034952,0.042994,[TEK Global] 2021 -Java Developer 01,JERSEY CITY,Jersey City,NJ,7302.0,40.7209,-74.0361,,,0.99,1
25,205,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,34482328,2038-11-01 05:18:00,2028-04-05 00:47:00,2027-07-29 09:39:00,40066610,207439,1,96,23367,147099,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,0,130.0,4505.0,1824.0,1933,3879,16195,2780,2938,3775,472,411,689,13464,6698,4,4,4,5,4,5,6,5,4,5,6,7,35,3,2,2,4,11,2,17,3,4,4,5,18,19,3,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032929,0.029115,0.02884,0.034841,0.292598,0.032959,0.042821,0.048254,0.031041,0.032229,0.044458,0.028744,0.016294,0.0343810794117647,0.037510225,[TEK Charlotte] 2020-Java Developer 02,Clifton,Clifton,NJ,7011.0,40.9003,-74.1611,,,0.99,1
26,200,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,34482318,2038-10-10 06:55:00,2027-12-26 16:37:00,2027-05-01 19:34:00,40066768,6943,1,40,2912,0,Invited Via Email,Developers|CDT_Admin,14,5.0,60.0,10,120,60,40,0,130.0,206.0,251.0,917,155,93,147,187,163,185,186,312,1023,2814,6,6,6,8,6,6,8,8,7,8,9,10,31,4,4,14,6,4,4,4,5,5,4,6,10,9,5,5,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028034,0.028843,0.030174,0.032601,0.027256,0.027308,0.030461,0.031391,0.033591,0.032999,0.034722,0.037022,0.037128,0.0341140588235294,0.037454625,[TEK Charlotte] 2020-Java Developer 02,Charlotte,Charlotte,NC,28202.0,35.2242,-80.8395,,,0.99,1
27,198,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,34482314,2038-09-18 08:32:00,2027-11-16 13:21:00,2027-03-27 09:08:00,40066662,203119,1,317,111782,82432,Invited Via Email,Developers|CDT_Admin,40,4.0,60.0,10,120,60,40,0,130.0,16369.0,1438.0,22585,3235,8078,2022,8360,8641,3201,12739,1513,12502,5000,6,6,5,6,6,6,7,6,6,6,8,9,44,13,2,11,3,5,4,10,9,4,5,2,6,3,9,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034157,0.031661,0.035434,0.131931,0.030377,0.035494,0.035456,0.035239,0.015939,0.031941,0.050251,0.390451,0.220117,0.034247569117647,0.037482425,[TEK Charlotte] 2020-Java Developer 02,Charlotte,Charlotte,NC,28202.0,35.2242,-80.8395,,,0.99,1
28,197,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,34482312,2038-08-27 10:09:00,2027-10-27 11:43:00,2027-03-09 15:55:00,40066828,195357,1,481,127860,55215,Invited Via Email,Developers|CDT_Admin,31,5.0,60.0,10,120,60,40,0,130.0,3707.0,1654.0,10541,1882,6703,2492,9144,1811,1719,47221,2288,3375,42722,10,10,19,12,11,12,11,11,12,20,13,22,25,19,19,16,8,18,8,42,12,24,132,21,15,20,12,24,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01046,0.032762,0.027271,0.014103,0.033381,0.03298,0.038441,0.032945,0.030924,0.018217,0.019039,0.040302,0.033877,0.0346481,0.037565825,[TEK Charlotte] 2020-Java Developer 02,"Monroe Twp, NJ",Monroe Township,NJ,8831.0,40.3206,-74.4246,,,0.99,1
29,189,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,34482294,2038-08-05 11:46:00,2027-05-19 22:39:00,2026-10-18 22:11:00,40066932,335793,1,251,255704,144724,Invited Via Email,Developers|CDT_Admin,55,,60.0,10,120,60,40,0,130.0,9437.0,6246.0,7920,7147,10925,29100,6534,3824,6651,8132,13944,73830,5259,9,9,10,11,8,9,11,10,12,19,11,36,31,21,25,5,3,17,5,8,5,16,18,14,25,5,5,16,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06765,0.043103,0.033667,0.030688,0.029889,0.012567,0.035753,0.032991,0.043614,0.032375,0.033872,0.074535,0.032516,0.043614,0.032375,sylva,Computer science,Sylva,NC,28779.0,35.7569,-82.2721,Computer Science,IT-Dev,0.99,1
30,186,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,34482288,2038-07-14 13:23:00,2027-03-20 17:45:00,2026-08-26 18:32:00,40066714,109362,1,55,95115,66055,Invited Via Email,Developers|CDT_Admin,28,,60.0,10,120,60,40,0,130.0,4268.0,4921.0,1320,223,5242,17264,1575,5657,236,278,219,1211,399,9,9,9,9,8,8,9,9,9,10,9,10,25,2,3,2,2,7,4,8,4,3,2,2,5,3,4,3,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032087,0.015623,0.031407,0.032146,0.029456,0.029608,0.033021,0.018093,0.028842,0.03623,0.034626,0.046668,0.101847,0.0345145897058823,0.037538025,[TEK Charlotte] 2020-Java Developer 02,Fort Mill,Fort Mill,SC,29715.0,34.9387,-80.8782,,,0.99,1
31,185,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,131,34482286,2038-06-22 15:00:00,2027-02-28 16:07:00,2026-08-09 01:19:00,40066564,26768,1,146,7525,2616,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,0,130.0,2007.0,1202.0,850,939,1494,485,2674,1104,926,5404,613,4429,1713,12,12,11,15,11,12,16,15,12,14,16,25,26,21,18,16,14,25,11,25,19,15,48,10,57,17,19,15,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03152,0.030856,0.033508,0.033734,0.031361,0.03191,0.042832,0.038354,0.036722,0.015691,0.084322,0.029469,0.029377,0.036722,0.015691,South Plainfield,Computer Science,South Plainfield,NJ,7080.0,40.5739,-74.6103,Computer Science,IT-Dev,0.99,1
32,184,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468258,2038-05-31 16:37:00,2027-02-08 14:29:00,2026-07-22 08:06:00,33889912,408225,1,394,278538,286365,Invited Via Email,Developers|CDT_Admin,0,1.0,60.0,10,120,60,40,10,120.0,3874.0,1186.0,25777,25548,21377,12167,8017,1995,597,1102,1486,9145,8032,11,9,11,12,9,9,12,11,10,10,11,12,23,11,4,71,56,87,65,48,15,3,12,8,80,34,15,3,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00764,0.00802,0.00749,0.00803,0.00843,0.00707,0.00843,0.0079,0.00766,0.0073,0.0081,0.00742,0.009,0.032378425,0.037093225,[TEK Boston] 2020-Java Developer 01,Bay Shore,Bay Shore,NY,11706.0,40.68,-73.4077,,,1.0,1
33,183,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468256,2038-05-09 18:14:00,2027-01-19 12:51:00,2026-07-04 14:53:00,33889954,407749,1,206,80199,344025,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,2946.0,3025.0,1332,1454,6581,2724,1836,1716,572,2750,2869,26497,8566,12,12,14,20,15,10,18,12,11,14,17,22,22,25,15,16,10,57,15,16,20,9,27,24,105,58,20,9,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00766,0.00855,0.00787,0.00794,0.00782,0.0081,0.00818,0.00932,0.00792,0.00749,0.00916,0.00712,0.00782,0.0334465073529412,0.037315625,[TEK Boston] 2020-Java Developer 01,"Dover, NH",Dover,NH,3820.0,43.0518,-70.7921,,,1.0,1
34,180,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468250,2038-04-17 19:51:00,2026-11-20 07:57:00,2026-05-12 11:14:00,33889812,277766,1,65,8480,259472,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,2317.0,1781.0,1530,1539,2408,2429,1207,917,716,383,605,1377,788,14,13,12,23,11,10,16,13,13,13,15,24,25,23,8,10,10,11,5,9,8,6,4,5,12,5,8,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00769,0.00751,0.00701,0.00732,0.00755,0.00752,0.00772,0.00977,0.00746,0.00741,0.00834,0.00817,0.00928,0.0325119352941177,0.037121025,[TEK Boston] 2020-Java Developer 01,Boston,Boston,MA,2108.0,42.3576,-71.0641,,,1.0,1
35,179,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468248,2038-03-26 21:28:00,2026-10-31 06:19:00,2026-04-24 18:01:00,33889782,431993,1,299,288788,159172,Invited Via Email,Developers|CDT_Admin,0,5.0,60.0,10,120,60,40,10,120.0,39282.0,3837.0,4706,11418,22647,4412,62502,21398,1391,22268,15836,45397,12952,12,11,10,13,8,10,14,12,11,14,13,11,26,17,15,10,7,36,17,20,7,8,80,11,53,5,7,8,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00751,0.00812,0.0081,0.00812,0.00729,0.00827,0.00834,0.00743,0.00726,0.00788,0.00756,0.0079,0.00837,0.0326454455882353,0.037148825,[TEK Boston] 2020-Java Developer 01,Boston,Boston,MA,2108.0,42.3576,-71.0641,,,1.0,1
36,176,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468242,2038-03-04 23:05:00,2026-09-01 01:25:00,2026-03-02 14:22:00,33890060,168221,1,222,139729,128434,Invited Via Email,Developers|CDT_Admin,0,2.0,60.0,10,120,60,40,10,120.0,868.0,1135.0,1781,1246,8014,781,3289,4611,362,392,1167,11714,4238,9,10,10,11,49,10,11,10,10,10,11,17,30,7,9,15,9,54,8,22,22,4,5,7,92,8,22,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00776,0.00729,0.00708,0.00756,0.00711,0.00745,0.00923,0.00722,0.00775,0.0077,0.00764,0.00715,0.00779,0.032778955882353,0.037176625,[TEK Boston] 2020-Java Developer 01,Boston,Boston,MA,2108.0,42.3576,-71.0641,,,1.0,1
37,175,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468240,2038-02-11 00:42:00,2026-08-11 23:47:00,2026-02-12 21:09:00,33889802,175938,1,116,6859,138301,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,1721.0,580.0,1306,417,2745,4388,14892,2054,292,446,1633,6240,845,10,11,10,13,9,10,13,12,11,12,15,18,25,14,7,9,6,35,48,105,25,4,6,22,56,10,25,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00785,0.00734,0.00735,0.00744,0.00935,0.00754,0.00768,0.00785,0.0083,0.00829,0.00774,0.00848,0.0078,0.0083,0.00829,Salem,,Salem,OR,97301.0,44.9428,-123.0351,,,1.0,1
38,174,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468238,2038-01-20 02:19:00,2026-07-22 22:09:00,2026-01-26 03:56:00,33889824,164238,1,297,68156,428,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,5748.0,2046.0,2916,677,48182,921,9015,1693,1198,13766,7319,66030,921,9,10,13,10,17,8,15,14,10,27,10,23,24,38,18,19,9,44,14,56,14,5,115,42,73,7,14,5,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00768,0.00821,0.00781,0.00807,0.00778,0.0084,0.00807,0.00765,0.00804,0.00916,0.00801,0.0081,0.00727,0.0335800176470588,0.037343425,[TEK Boston] 2020-Java Developer 01,Framingham,Framingham,MA,1701.0,42.3021,-71.4304,,,1.0,1
39,170,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468230,2037-12-29 03:56:00,2026-05-03 15:37:00,2025-11-16 07:04:00,33889818,431756,1,166,393000,329852,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,10429.0,2297.0,4950,60585,2304,1170,3920,531,599,2665,763,3581,7839,12,11,10,14,10,10,14,12,11,12,15,23,41,13,10,14,9,14,9,14,7,7,21,6,13,32,7,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00727,0.00774,0.00698,0.00736,0.0075,0.00738,0.00731,0.00726,0.00707,0.00759,0.00732,0.00716,0.00754,0.0337135279411765,0.037371225,[TEK Boston] 2020-Java Developer 01,Georgetown,Georgetown,TX,78628.0,30.6607,-97.822,,,1.0,1
40,169,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468228,2037-12-07 05:33:00,2026-04-13 13:59:00,2025-10-29 13:51:00,33889916,430433,1,574,78923,337894,Invited Via Email,Developers|CDT_Admin,0,1.0,60.0,10,120,60,40,10,120.0,14336.0,3224.0,2026,5012,729,1753,13966,9966,3483,1728,5334,16848,13180,5,5,6,7,4,5,7,7,5,5,6,10,19,46,14,13,33,8,9,75,47,19,9,25,87,99,47,19,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00889,0.00772,0.00932,0.00737,0.00752,0.00789,0.00889,0.007,0.00867,0.00898,0.00783,0.00774,0.00776,0.0339805485294118,0.037426825,[TEK Boston] 2020-Java Developer 01,"Milford, MA",Milford,MA,1757.0,42.1942,-71.6055,,,1.0,1
41,168,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468226,2037-11-15 07:10:00,2026-03-24 12:21:00,2025-10-11 20:38:00,33889800,141110,1,181,6134,119243,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,798.0,436.0,1440,303,3507,1886,1931,697,189,1492,1023,7088,503,9,10,13,13,10,10,12,11,10,12,12,21,24,6,3,18,3,30,13,11,8,2,21,6,61,5,8,2,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00716,0.00784,0.00758,0.00839,0.00787,0.00776,0.00805,0.00872,0.00812,0.00726,0.00764,0.00711,0.00816,0.00812,0.00726,Woonsocket,,Woonsocket,RI,2895.0,41.9214,-71.2845,,,1.0,1
42,167,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468224,2037-10-24 08:47:00,2026-03-04 10:43:00,2025-09-24 03:25:00,33890208,408034,1,335,216911,273385,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,2249.0,1023.0,1003,5300,26797,4408,13632,11069,500,8564,2707,54669,2489,12,11,12,16,11,12,16,12,12,19,15,19,25,18,16,9,45,39,45,60,65,7,50,13,177,9,65,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00754,0.00779,0.00762,0.00725,0.0077,0.00758,0.00782,0.00702,0.00753,0.00757,0.00772,0.00831,0.0082,0.0331794867647059,0.037260025,[TEK Boston] 2020-Java Developer 01,cambridge,Cambridge,MA,2138.0,42.3802,-71.1329,,,1.0,1
43,166,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468222,2037-10-02 10:24:00,2026-02-12 09:05:00,2025-09-06 10:12:00,33889850,15468,1,62,4417,2898,Invited Via Email,Developers|CDT_Admin,0,3.0,60.0,10,120,60,40,10,120.0,359.0,210.0,1718,201,1201,487,1632,537,489,2437,463,1352,1438,10,10,7,11,10,11,12,11,10,15,10,17,24,3,4,11,3,12,8,8,8,4,18,3,7,6,8,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00772,0.00764,0.00703,0.00686,0.00819,0.00729,0.00847,0.00799,0.00739,0.00749,0.00904,0.00769,0.00884,0.0333129970588235,0.037287825,[TEK Boston] 2020-Java Developer 01,"Cambridge, MA",Cambridge,MA,2138.0,42.3802,-71.1329,,,1.0,1
44,164,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468218,2037-09-10 12:01:00,2026-01-03 05:49:00,2025-08-01 23:46:00,33889848,98738,1,268,12914,60158,Invited Via Email,Developers|CDT_Admin,0,1.0,60.0,10,120,60,40,10,120.0,907.0,478.0,1242,1035,3776,1043,994,596,528,3254,1765,12346,10162,8,8,10,14,8,9,11,9,8,9,10,14,21,16,8,16,12,34,14,15,12,9,30,15,87,71,12,9,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00758,0.0097,0.00721,0.00824,0.00763,0.00804,0.00778,0.00739,0.00801,0.00734,0.00781,0.00722,0.0104,0.00801,0.00734,Quincy,,Quincy,MA,2169.0,42.2439,-71.0022,,,1.0,1
45,163,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468216,2037-08-19 13:38:00,2025-12-14 04:11:00,2025-07-15 06:33:00,33889842,255022,1,184,179649,91745,Invited Via Email,Developers|CDT_Admin,0,,60.0,10,120,60,40,10,120.0,23627.0,981.0,5127,534,1019,11602,68412,23299,949,9097,1670,15872,984,8,8,12,12,8,10,9,10,8,16,9,16,22,10,7,10,6,7,7,26,5,6,32,9,31,8,5,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00749,0.00683,0.00745,0.00878,0.00884,0.00696,0.00777,0.00781,0.00711,0.00848,0.00684,0.00721,0.00782,0.0329124661764706,0.037204425,[TEK Boston] 2020-Java Developer 01,"Boston, MA",Boston,MA,2108.0,42.3576,-71.0641,,,1.0,1
46,161,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,130.0,130,29468212,2037-07-28 15:15:00,2025-11-04 00:55:00,2025-06-09 20:07:00,33889814,267929,1,200,151331,177032,Invited Via Email,Developers|CDT_Admin,0,5.0,60.0,10,120,60,40,10,120.0,3848.0,1295.0,981,1085,2336,16268,16135,1494,674,9180,1794,3877,31763,10,6,5,7,5,6,8,7,6,11,9,10,19,18,7,5,5,13,6,20,10,7,27,9,21,23,10,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0073,0.00933,0.00782,0.00798,0.00756,0.00941,0.00939,0.0072,0.00785,0.00792,0.00764,0.00823,0.00956,0.0322449147058824,0.037065425,[TEK Boston] 2020-Java Developer 01,AGAWAM,Agawam,MA,1001.0,42.0626,-72.6259,,,1.0,1
